date,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio
20160529,0.006767104880583075,0.00013562003927947153,-0.005381351629875519,0.008591515080539125,-0.00036154923848696896,-0.0003231470454643226,0.0014563729522112379,0.0038599524824192155
20160530,0.004503868411632528,-4.219874269961732e-05,-0.006576598174658055,0.007653459952721375,-0.000840617175707048,-0.0008135225526529899,0.0009674026070065622,0.0032897660253659033
20160531,0.008104888787344944,0.008503947629067587,0.0014272895534765961,0.016163511472784498,-0.0006871547273532563,-0.0009265327337235618,0.0008262872536701771,0.0030902713176534924
20160601,0.005489107986802022,0.008041040366116636,0.0008557683718151132,0.015930343488808063,0.0010215889776876708,0.0007773027594248916,0.002587395332728226,0.004823333499707427
20160602,0.003845237116679723,0.009289510505273935,0.001832627885658633,0.017193884733797127,0.0008226434880083122,0.0005987685702988355,0.0024099730934126207,0.004615414281355479
20160603,0.0025241693476443228,0.009426368216223446,0.0018663125575972828,0.017518229938330743,0.0011928645014369632,0.0012742998129220418,0.0030389633121381543,0.0052569795335069
20160604,0.0025241693476443228,0.009426368216223446,0.0018663125575972828,0.017518229938330743,0.0011928645014369632,0.0012742998129220418,0.0030389633121381543,0.0052569795335069
20160605,0.0025241693476443228,0.009426368216223446,0.0018663125575972828,0.017518229938330743,0.0011928645014369632,0.0012742998129220418,0.0030389633121381543,0.0052569795335069
20160606,0.0025241693476443228,0.009426368216223446,0.0018663125575972828,0.017518229938330743,0.0011928645014369632,0.0012742998129220418,0.0030389633121381543,0.0052569795335069
20160607,0.011001444789707993,0.021398213906026697,0.014377017667507319,0.030521671994349298,0.0012102491848882124,0.0018051561042065067,0.0035358294111300648,0.005753980929944058
20160608,0.014312896340834769,0.028079328264061454,0.02167188719784785,0.03809055891356938,-0.002746309646412648,-0.002270852869070028,-0.0007143789316301774,0.001443939611572631
20160609,0.008672686706172827,0.025457494039605955,0.019753308762690436,0.036264570250476025,-0.0015635873936896694,-0.0014259532531394337,-5.280189483369835e-05,0.002074615871019203
20160610,0.002165635893943252,0.02110604922500392,0.016071528260242607,0.032627608436961,-0.0006238190382338304,-0.0007344881747404219,0.000496295882856046,0.0026084084324682344
20160611,0.002165635893943252,0.02110604922500392,0.016071528260242607,0.032627608436961,-0.0006238190382338304,-0.0007344881747404219,0.000496295882856046,0.0026084084324682344
20160612,0.002165635893943252,0.02110604922500392,0.016071528260242607,0.032627608436961,-0.0006238190382338304,-0.0007344881747404219,0.000496295882856046,0.0026084084324682344
20160613,-0.016329701396216367,0.0012802955741022526,-0.003428198040585362,0.01275593901043015,9.044535291824474e-06,-0.00044975918672696125,0.000653134366180641,0.0027351168905371814
20160614,-0.01595014204726286,-0.0023804333061298033,-0.006944306960044,0.008968197985103288,0.0006424816078327567,-0.0002644444293763426,0.0007073789122653551,0.002776800622390274
20160615,-0.01180221000038828,-0.004018696689985446,-0.00839631183125511,0.007176922383991924,-6.332721170287936e-05,-0.0006577594137577858,0.00020134334469745774,0.002227575388465519
20160616,-0.013103752791207679,-0.012419206591547383,-0.01654649687653753,-0.001363632012169158,0.00044317421268735835,0.00010849615290720038,0.0009124018790953592,0.0028922173061580736
20160617,-0.005934666303221259,-0.01187129688190025,-0.01553551992364921,-0.0005376090365994957,9.043635541483575e-05,-0.00022149996157649898,0.0005828476897591361,0.0025278127393904004
20160618,-0.005934666303221259,-0.01187129688190025,-0.01553551992364921,-0.0005376090365994957,9.043635541483575e-05,-0.00022149996157649898,0.0005828476897591361,0.0025278127393904004
20160619,-0.005934666303221259,-0.01187129688190025,-0.01553551992364921,-0.0005376090365994957,9.043635541483575e-05,-0.00022149996157649898,0.0005828476897591361,0.0025278127393904004
20160620,0.00796041875981257,0.0013037317518684866,-0.001433750904471065,0.013620321816258274,-0.0006693258802992208,-0.0010759104553180743,-0.00035964795215548406,0.0015414198512668786
20160621,0.007670210682602985,0.0014076096125432702,-0.0005331065490709053,0.014422159570569137,-0.0006423246725049125,-0.0012183571843517038,-0.0005835546166408356,0.0012943147968469404
20160622,0.010252688825487466,0.00500437006137755,0.004391565257439112,0.01947704667248007,-5.4280958239893984e-05,-0.0005606192129629095,-3.392628948173382e-05,0.0018082035339275215
20160623,0.0037427252043915615,0.0013820594238083128,0.0014083043408681384,0.016527961441529015,0.0004614173655783649,-6.781959986434938e-05,0.0003671390220532089,0.0021872054523044415
20160624,-0.024538033808913173,-0.028822472080163752,-0.029108495978482862,-0.014649195516587055,0.0026042844095599538,0.002509098306923807,0.00294060224679793,0.00476403903816025
20160625,-0.024538033808913173,-0.028822472080163752,-0.029108495978482862,-0.014649195516587055,0.0026042844095599538,0.002509098306923807,0.00294060224679793,0.00476403903816025
20160626,-0.024538033808913173,-0.028822472080163752,-0.029108495978482862,-0.014649195516587055,0.0026042844095599538,0.002509098306923807,0.00294060224679793,0.00476403903816025
20160627,-0.018323669574397572,-0.02697170577506436,-0.027740414228884624,-0.013668660325688697,0.00236722745261031,0.0029403854368428295,0.0034468801325386877,0.005250593414841465
20160628,-0.00885580913399786,-0.02147631643799952,-0.02247054122117831,-0.008745038657761106,0.001038280967858407,0.0022010006191726106,0.002787908661509908,0.004568692339229408
20160629,0.005181181348635322,-0.010621973925005856,-0.011974248901682083,0.0015868681004920226,0.0005233145661902583,0.0021712656377443906,0.0028570588798308982,0.004611680079180447
20160630,0.014074081361838964,-0.0032351231257832236,-0.004881875603913621,0.008527267706538444,0.00043279504449666995,0.0026544973963333884,0.003373062523738035,0.005107215286241473
20160701,0.01631361859031588,0.005293487205822789,0.0036182069616848,0.016967034982444673,0.000504827412128428,0.002800993901061588,0.0035619206792592006,0.005282598448168363
20160702,0.01631361859031588,0.005293487205822789,0.0036182069616848,0.016967034982444673,0.000504827412128428,0.002800993901061588,0.0035619206792592006,0.005282598448168363
20160703,0.01631361859031588,0.005293487205822789,0.0036182069616848,0.016967034982444673,0.000504827412128428,0.002800993901061588,0.0035619206792592006,0.005282598448168363
20160704,0.013300457400243548,0.009088807295838608,0.007372172182049441,0.0207465409389207,0.000892285783814506,0.0032704538884069656,0.004054342199742544,0.005773802785010718
20160705,0.005057989311723077,0.0068870629852622045,0.0044639622075066665,0.01758742227726695,0.0007928499351304019,0.0034394993642685723,0.004232518823332754,0.005948708660436841
20160706,-0.0131710546539342,-0.009845925504614272,-0.01390479159804292,-0.0013469684559407336,9.007386056558708e-05,0.002697973697578515,0.0036912600003011775,0.0053980266471678195
20160707,-0.0029566785390374717,0.0020522298698215646,-0.0033395077712834453,0.009029419263946625,0.0005673018045599942,0.003173428069716211,0.004358260130732816,0.006067886078872098
20160708,-0.00607061688719035,-0.0021402367771697905,-0.008822373732205624,0.0031084599341801855,-0.00017107253475479034,0.0023129604765825817,0.003634818944441287,0.00533964559540534
20160709,-0.00607061688719035,-0.0021402367771697905,-0.008822373732205624,0.0031084599341801855,-0.00017107253475479034,0.0023129604765825817,0.003634818944441287,0.00533964559540534
20160710,-0.00607061688719035,-0.0021402367771697905,-0.008822373732205624,0.0031084599341801855,-0.00017107253475479034,0.0023129604765825817,0.003634818944441287,0.00533964559540534
20160711,0.007499501387283836,0.01054767651583588,0.0039614255182509606,0.015795314229036794,1.8006986710839e-05,0.0023101774144060894,0.0037655139173395913,0.005471538269461007
20160712,0.008721311654640518,0.011421237366066928,0.005528495301315051,0.01677457713748165,-0.00018008283810555525,0.0018315183557837678,0.003389360825735821,0.0051066975432032535
20160713,0.010607230450050409,0.017745817538131092,0.012837905505154401,0.023535043864044924,0.00048613174170197837,0.0024150504319355726,0.004129095213140754,0.005864564057097121
20160714,0.008703262027462966,0.017913338350719732,0.014466864518075662,0.024610478107741196,0.0005221132985857579,0.0022656822408837485,0.004099240003161864,0.005847723882454359
20160715,0.007486497868995912,0.02056423412463726,0.018703880970239117,0.028383100843714093,-0.00023404236166746362,0.0013275602867890424,0.003263968974228426,0.005024822479774649
20160716,0.007486497868995912,0.02056423412463726,0.018703880970239117,0.028383100843714093,-0.00023404236166746362,0.0013275602867890424,0.003263968974228426,0.005024822479774649
20160717,0.007486497868995912,0.02056423412463726,0.018703880970239117,0.028383100843714093,-0.00023404236166746362,0.0013275602867890424,0.003263968974228426,0.005024822479774649
20160718,0.00613603877199842,0.021478692295181512,0.020516851008297587,0.029577464826685107,-0.0005851638458768127,0.0006377076775045953,0.002725509367668355,0.00448602260316
20160719,0.001476724451448641,0.018465953303918203,0.018430718237332888,0.02665913716299939,0.0,0.0010317592621795768,0.0033055164192044018,0.0050729388099610695
20160720,-0.0002172913063058779,0.017156226224482873,0.017708868320728488,0.02533954570316821,0.00036907344561565303,0.001121566048529088,0.003573116437840751,0.005341981825501385
20160721,-0.0021660436358386104,0.014867791417467746,0.01609275662341969,0.023175963296080404,0.00021605855186757061,0.000659721205871211,0.003249956168106749,0.005020731577239479
20160722,-0.0024136582308162957,0.011748375914031328,0.015222802671370328,0.02161980669092145,0.0002520433514563436,0.0006844133856849233,0.0032880134229198443,0.005069668368615998
20160723,-0.0024136582308162957,0.011748375914031328,0.015222802671370328,0.02161980669092145,0.0002520433514563436,0.0006844133856849233,0.0032880134229198443,0.005069668368615998
20160724,-0.0024136582308162957,0.011748375914031328,0.015222802671370328,0.02161980669092145,0.0002520433514563436,0.0006844133856849233,0.0032880134229198443,0.005069668368615998
20160725,-0.0005592528463456148,0.010571375639999658,0.016249039170999735,0.022130593140896604,9.899742606700457e-05,0.0006460864495185792,0.003238802433051635,0.0050281554850533094
20160726,0.005856508705029739,0.015790196950637103,0.023606817062785446,0.029235279306097706,-3.599744418147921e-05,0.00044793488512384627,0.0030640025216146505,0.0048487278306728054
20160727,0.0037651760154893132,0.012899801668254662,0.022184841698626112,0.027581534165766364,0.00027896763975387984,0.0006887021340764576,0.003337538165053555,0.005129032100062325
20160728,0.0009260931816956752,0.009642575841589451,0.01982246921968489,0.025159752648340916,0.0005848216294030983,0.001068941073216756,0.0037260278918083145,0.00555401089101526
20160729,-0.0020837627353794685,0.006464000213716181,0.01709020257796312,0.022195734741021544,0.0001709309438986395,0.0006683123201238761,0.003325617179497531,0.0051701352734023764
20160730,-0.0020837627353794685,0.006464000213716181,0.01709020257796312,0.022195734741021544,0.0001709309438986395,0.0006683123201238761,0.003325617179497531,0.0051701352734023764
20160731,-0.0020837627353794685,0.006464000213716181,0.01709020257796312,0.022195734741021544,0.0001709309438986395,0.0006683123201238761,0.003325617179497531,0.0051701352734023764
20160801,0.002842097617672845,0.012296275486052721,0.02340492124623239,0.028395930536959657,0.00047671730663712,0.0010822632577249802,0.003739696658186631,0.0056030069545995875
20160802,-0.0015656082807949945,0.006287101865264821,0.01763207348779705,0.02259135900209408,0.00023381505229358446,0.0009719484867301009,0.0036198591458216356,0.005494548956932244
20160803,-0.010591483118360778,-0.006825472109145525,0.005310838134280571,0.009986137926886407,-0.0006475285991798252,-1.3498737868045119e-05,0.0026045582777434184,0.0044889531375589264
20160804,-0.005914706553934335,-0.0048594309432650196,0.0077829220447502845,0.012047841800848946,-0.0003777759788445856,0.00011248846993172634,0.0026803402866797388,0.004583683292719076
20160805,0.002812698287367299,0.002683897250643108,0.01646214479605801,0.0203246539886921,0.00019787197683096558,0.0006703830181633563,0.003231185374413137,0.005156240761154729
20160806,0.002812698287367299,0.002683897250643108,0.01646214479605801,0.0203246539886921,0.00019787197683096558,0.0006703830181633563,0.003231185374413137,0.005156240761154729
20160807,0.002812698287367299,0.002683897250643108,0.01646214479605801,0.0203246539886921,0.00019787197683096558,0.0006703830181633563,0.003231185374413137,0.005156240761154729
20160808,0.00921104740988632,0.008166361199164918,0.022550580387448838,0.02625839947489994,-0.00015292307969094754,0.0001394706414299396,0.0026664100738731378,0.004602734525931851
20160809,0.013009965825574232,0.013128984230761365,0.028269571494259793,0.03197950656043824,-0.0005938669737978186,-0.0005938669737978186,0.0018875030161711326,0.0038396013683381636
20160810,0.008452772267945052,0.012574236776149439,0.02804209102512334,0.03171610376828182,0.00039585788701845814,0.0005038735277445028,0.0029343763999170047,0.004927332669326434
20160811,0.005666466529266945,0.013629704586395786,0.029339568506109748,0.03320716801543089,-7.197286622939725e-05,5.3986449401133285e-05,0.0024027784145270736,0.0044293123100089815
20160812,0.003282162475822581,0.013623175249958486,0.029284879598035607,0.03346632904150404,0.00043184108248173203,0.0004880978354997456,0.0027865200963108627,0.0048790553052477925
20160813,0.003282162475822581,0.013623175249958486,0.029284879598035607,0.03346632904150404,0.00043184108248173203,0.0004880978354997456,0.0027865200963108627,0.0048790553052477925
20160814,0.003282162475822581,0.013623175249958486,0.029284879598035607,0.03346632904150404,0.00043184108248173203,0.0004880978354997456,0.0027865200963108627,0.0048790553052477925
20160815,0.003282162475822581,0.013623175249958486,0.029284879598035607,0.03346632904150404,0.00043184108248173203,0.0004880978354997456,0.0027865200963108627,0.0048790553052477925
20160816,0.00032729147833898686,0.011617184337989528,0.027064505601000155,0.03153117202928102,0.00034184343570653475,0.00040484008816510375,0.002695344875651262,0.004830248523044922
20160817,-0.0016286624167586305,0.008966786739302846,0.02429549724341329,0.028951700522029222,3.59757523429316e-05,0.0002698812522490268,0.0025087513270685147,0.004686171107931125
20160818,0.0030352425048798537,0.013751552961622338,0.029156767771322256,0.03423203067367342,4.497009488679815e-05,0.00024288657197080177,0.0024326805615448865,0.00463775689028223
20160819,0.002682937549587372,0.013031651045486203,0.028720513228309263,0.03402258329726027,3.5972516996940485e-05,0.0002901021204440024,0.0024430040836931344,0.004681965529560461
20160820,0.002682937549587372,0.013031651045486203,0.028720513228309263,0.03402258329726027,3.5972516996940485e-05,0.0002901021204440024,0.0024430040836931344,0.004681965529560461
20160821,0.002682937549587372,0.013031651045486203,0.028720513228309263,0.03402258329726027,3.5972516996940485e-05,0.0002901021204440024,0.0024430040836931344,0.004681965529560461
20160822,-0.0033751636315974,0.005307002407842321,0.020951975396534595,0.02641743001300645,-0.0005036831832777589,-0.00038680195739781986,0.0016991702460416036,0.003968064253956127
20160823,0.000204900826082266,0.008198623934984939,0.024147273235434197,0.02974788727784583,0.0003147906642082532,0.0004250142233594989,0.0024613873151049237,0.004783230123922788
20160824,-0.002806510805836715,0.004758419163704453,0.02041367404551342,0.026234660730908077,-0.0003508014463813325,-0.0003485535029627007,0.001605729555487878,0.003974885947874762
20160825,-0.0019941152983328214,0.003904493366133188,0.019489352497378487,0.025449233229489998,-0.00039582939752969004,-0.000510471410227864,0.0013367377590867147,0.0037469818070954286
20160826,-0.0028160981920258843,0.0008377561030665781,0.016321502952969302,0.02237850664308727,-0.0002789249691832474,-0.0005104943699442144,0.0012337826665176355,0.003647794386641978
20160827,-0.0028160981920258843,0.0008377561030665781,0.016321502952969302,0.02237850664308727,-0.0002789249691832474,-0.0005104943699442144,0.0012337826665176355,0.003647794386641978
20160828,-0.0028160981920258843,0.0008377561030665781,0.016321502952969302,0.02237850664308727,-0.0002789249691832474,-0.0005104943699442144,0.0012337826665176355,0.003647794386641978
20160829,-0.00438056712894852,-0.002088049509106904,0.013354656149907829,0.019476818546449115,-0.0008639231108431566,-0.0012077267523845636,0.0004205025004881957,0.0028354583589569327
20160830,0.00023831574055699356,0.0012915300778504335,0.016584059636093773,0.022783564794325972,-0.00011701907410910373,-0.0006455139032898183,0.0008725046891495669,0.0032627716624329395
20160831,-0.0013654357114941673,-0.0015898689445761338,0.01385341203641599,0.019883133994875513,-0.0006662825037816456,-0.001349649091236249,4.129671691099901e-05,0.0023940711929488767
20160901,-0.0013127797960447163,-0.0034643470400924636,0.012844236958958533,0.01864595405814251,-0.0009817697074506748,-0.0019324258355660762,-0.0007132506963579699,0.0016567847839199512
20160902,0.0013539580292201148,-0.0016605970825399607,0.0155103652405848,0.021161995304088688,-0.0009551614763552152,-0.0022183924079681727,-0.0011786698298060783,0.0011889890582905682
20160903,0.0013539580292201148,-0.0016605970825399607,0.0155103652405848,0.021161995304088688,-0.0009551614763552152,-0.0022183924079681727,-0.0011786698298060783,0.0011889890582905682
20160904,0.0013539580292201148,-0.0016605970825399607,0.0155103652405848,0.021161995304088688,-0.0009551614763552152,-0.0022183924079681727,-0.0011786698298060783,0.0011889890582905682
20160905,0.00929893365533907,0.007961890120506299,0.02599480011001032,0.03169022707695457,-0.0003154431976927219,-0.001640380820370435,-0.0007852345869561184,0.0015696555336000007
20160906,0.009808164523400498,0.010242591664139988,0.02846039281498558,0.03450348698190964,0.0006940500977978825,-0.0006818442649696443,4.729101313105666e-05,0.002403604692239547
20160907,0.004861766869823647,0.0075235812321226,0.025381947554472983,0.03180123734217699,-0.0016683951841998113,-0.0033962850178591575,-0.002853173057218883,-0.0005353200239408551
20160908,0.0027325971516354297,0.007957498321072176,0.025495385360257306,0.03240097830392319,-0.000811871363492811,-0.002618054445627571,-0.0023028745398755435,7.147314810218575e-06
20160909,-0.0097900009202051,-0.004407172736164977,0.011925477356918401,0.01926987007680636,-0.001633485551323921,-0.003645419358325186,-0.003565396884969041,-0.0012864784345588687
20160910,-0.0097900009202051,-0.004407172736164977,0.011925477356918401,0.01926987007680636,-0.001633485551323921,-0.003645419358325186,-0.003565396884969041,-0.0012864784345588687
20160911,-0.0097900009202051,-0.004407172736164977,0.011925477356918401,0.01926987007680636,-0.001633485551323921,-0.003645419358325186,-0.003565396884969041,-0.0012864784345588687
20160912,-0.025836738990746233,-0.02566683899239841,-0.011421515909168178,-0.003939900931021811,-0.0022219010802413397,-0.004714250641367879,-0.004944352576550459,-0.0027060637042152225
20160913,-0.015512599582026332,-0.020652004547126568,-0.007659601363574353,-9.259876207479145e-06,-0.0009402064838085478,-0.004044295740534221,-0.004587789514138629,-0.0023655939055019504
20160914,-0.015512599582026332,-0.020652004547126568,-0.007659601363574353,-9.259876207479145e-06,-0.0009402064838085478,-0.004044295740534221,-0.004587789514138629,-0.0023655939055019504
20160915,-0.015512599582026332,-0.020652004547126568,-0.007659601363574353,-9.259876207479145e-06,-0.0009402064838085478,-0.004044295740534221,-0.004587789514138629,-0.0023655939055019504
20160916,-0.015512599582026332,-0.020652004547126568,-0.007659601363574353,-9.259876207479145e-06,-0.0009402064838085478,-0.004044295740534221,-0.004587789514138629,-0.0023655939055019504
20160917,-0.015512599582026332,-0.020652004547126568,-0.007659601363574353,-9.259876207479145e-06,-0.0009402064838085478,-0.004044295740534221,-0.004587789514138629,-0.0023655939055019504
20160918,-0.015512599582026332,-0.020652004547126568,-0.007659601363574353,-9.259876207479145e-06,-0.0009402064838085478,-0.004044295740534221,-0.004587789514138629,-0.0023655939055019504
20160919,-0.002900592221353304,-0.01193210839410408,0.00021644048016322692,0.008116505007820907,-0.00041598466282632973,-0.003524872437480897,-0.004373066235515033,-0.0021665538253216043
20160920,0.005794309328369884,-0.006340044508493348,0.004868290282423526,0.012914827079802516,3.6187305493262656e-05,-0.0031877431950475543,-0.004329524232725479,-0.002141309903925026
20160921,0.011087252439167417,-0.0008011824202838191,0.00955645200597699,0.01783383861043797,0.0005157064273306755,-0.0025053500837747267,-0.003924941959048245,-0.0017609964486696716
20160922,0.012043584468821367,0.005741148514274208,0.015310292395453118,0.024401118058892335,0.0012841614064280638,-0.0011051717527121863,-0.0026857466270535646,-0.0005780766408519655
20160923,0.008751414786678957,0.007783101522507163,0.01640747988603186,0.026332339389693704,0.0005424464334147228,-0.0013084871181698876,-0.003095714942004224,-0.001049693648168759
20160924,0.008751414786678957,0.007783101522507163,0.01640747988603186,0.026332339389693704,0.0005424464334147228,-0.0013084871181698876,-0.003095714942004224,-0.001049693648168759
20160925,0.008751414786678957,0.007783101522507163,0.01640747988603186,0.026332339389693704,0.0005424464334147228,-0.0013084871181698876,-0.003095714942004224,-0.001049693648168759
20160926,0.0022491839282499093,0.004285762245942237,0.012037919003563546,0.022663188638180287,8.135151991761624e-05,-0.0013561662691436993,-0.003330788511819893,-0.0013381382953516763
20160927,0.0062841196096095064,0.011499178477473615,0.018910802134745275,0.030224160800671696,-0.00013556258472657845,-0.0011849277194091457,-0.003337672457671026,-0.001397165427771463
20160928,-0.00014219080298383258,0.006329473023185761,0.013399914093395582,0.02501066453059675,-0.00011747377172133255,-0.0008420377765687714,-0.0031568950567002485,-0.0012745445731441318
20160929,0.0056213239343592125,0.01310231134416906,0.020446369755648286,0.03244351208225971,0.00022592743210880784,-0.0004154399147444643,-0.0028409602806123146,-0.0010217984932138213
20160930,-0.005565758698727663,0.0007198266629779848,0.007669755223033592,0.01957876876213982,0.0016892807458128711,0.001524166506723157,-0.0009692839836895617,0.0007934926084847138
20161001,-0.005565758698727663,0.0007198266629779848,0.007669755223033592,0.01957876876213982,0.0016892807458128711,0.001524166506723157,-0.0009692839836895617,0.0007934926084847138
20161002,-0.005565758698727663,0.0007198266629779848,0.007669755223033592,0.01957876876213982,0.0016892807458128711,0.001524166506723157,-0.0009692839836895617,0.0007934926084847138
20161003,-0.005565758698727663,0.0007198266629779848,0.007669755223033592,0.01957876876213982,0.0016892807458128711,0.001524166506723157,-0.0009692839836895617,0.0007934926084847138
20161004,-0.0008547695947516143,0.00572130400506321,0.012666057537917608,0.024825586834591018,0.00041544741880716884,0.0005848864439581547,-0.0019589307796905597,-0.00026737455113223785
20161005,-0.0008050154904496454,0.004312473107318748,0.010920037155039974,0.023561354663555356,-0.0003341249988711992,4.968629877732944e-05,-0.0025402036217612167,-0.0009186824972370333
20161006,0.003985228907394056,0.009663021956190176,0.016215948472294794,0.029294993803413938,-0.0008940343525927208,-0.00043141320576156605,-0.0030540209523709505,-0.0015195836769412718
20161007,-0.0001548076388804276,0.004195167988372717,0.00980635739571123,0.02320913760391008,-0.0005599104143336753,-2.2589630004343775e-06,-0.002682463059810236,-0.001220610034271874
20161008,-0.0001548076388804276,0.004195167988372717,0.00980635739571123,0.02320913760391008,-0.0005599104143336753,-2.2589630004343775e-06,-0.002682463059810236,-0.001220610034271874
20161009,-0.0001548076388804276,0.004195167988372717,0.00980635739571123,0.02320913760391008,-0.0005599104143336753,-2.2589630004343775e-06,-0.002682463059810236,-0.001220610034271874
20161010,3.112360930157543e-05,0.005910576178568272,0.010725701636034923,0.024392620980306923,-0.00024393108495124327,7.003924457027466e-05,-0.002711166853168856,-0.0013273820491318533
20161011,-0.009862725700577668,-0.005533848502499938,-0.0018380261860665437,0.011929030822896092,-0.0008767014334520873,-0.0008992765117109558,-0.003673491153503239,-0.0023802271932495955
20161012,-0.007121000512222864,-0.003921679081890783,-0.0011842776157842128,0.012745477708763442,-0.0007051931144220758,-0.0009287484944557889,-0.003718142280911274,-0.002529098165557797
20161013,-0.011236610179609308,-0.012337245083026915,-0.010221011888359888,0.0036111018701876496,0.000714150116162493,0.0005739516344063222,-0.00211910719557451,-0.0010212384509061811
20161014,-0.004653268500718122,-0.009555737510322126,-0.006719139167149724,0.007159201419604466,0.00037064157152033594,0.0001265296531280935,-0.0024189792208182403,-0.0014077389546636176
20161015,-0.004653268500718122,-0.009555737510322126,-0.006719139167149724,0.007159201419604466,0.00037064157152033594,0.0001265296531280935,-0.0024189792208182403,-0.0014077389546636176
20161016,-0.004653268500718122,-0.009555737510322126,-0.006719139167149724,0.007159201419604466,0.00037064157152033594,0.0001265296531280935,-0.0024189792208182403,-0.0014077389546636176
20161017,0.0006593315261258503,-0.007818131712213017,-0.0043413033464901885,0.00953273259496945,-6.328713372572015e-05,-0.0004563919729237975,-0.002897697093362739,-0.0019611853741291485
20161018,0.006142117548596948,-0.002146627265219747,0.0017610013365092492,0.01583849630177836,-0.00016272216095025716,-0.0004857494662403594,-0.002824279335426616,-0.0019728181973021064
20161019,0.0056784563860838855,-0.0022688305274475296,0.00180246545558993,0.0159850721141388,0.00010845692904215554,-4.0665284047003425e-05,-0.002257180297911665,-0.001487399217047436
20161020,0.003023905032209395,-0.002547420279869317,0.0014030925552743767,0.015706074671971493,-0.0007503978012440848,-0.0011883621838753022,-0.003342481070796266,-0.002665349219401203
20161021,-0.0017264736570258288,-0.005856556131366264,-0.002511386759535328,0.011867080766228,-0.0003978875786732061,-0.0009715538082649688,-0.0031203217719099063,-0.0025348704478923567
20161022,-0.0017264736570258288,-0.005856556131366264,-0.002511386759535328,0.011867080766228,-0.0003978875786732061,-0.0009715538082649688,-0.0031203217719099063,-0.0025348704478923567
20161023,-0.0017264736570258288,-0.005856556131366264,-0.002511386759535328,0.011867080766228,-0.0003978875786732061,-0.0009715538082649688,-0.0031203217719099063,-0.0025348704478923567
20161024,0.003527493222111433,0.0015063503669705547,0.004429839207983344,0.0190667922885579,-0.0009769070038805339,-0.0017286377656509089,-0.003875246524604359,-0.003387987551937366
20161025,-0.0013333789087077719,-0.0034209477371450747,-0.0008350833299559657,0.013654268427031546,-0.00047951650260569245,-0.0013830133420110746,-0.003508803579160058,-0.0031112823935255385
20161026,-0.010120517372969151,-0.013628974074136213,-0.0121630546022784,0.0019885860408028755,-0.0005521311356704306,-0.001783175770505907,-0.003894841533850335,-0.0035959699869606565
20161027,-0.0034777812553213883,-0.007915384570442718,-0.007169640055479376,0.006886487796799123,-0.00043455431023553537,-0.0017652869099794577,-0.0038652362560814835,-0.0036798393158138376
20161028,-0.004460496076056142,-0.00902170571636074,-0.009501120137459518,0.00441108273903601,-0.0010325245224573898,-0.0026314361673267506,-0.004771089229519854,-0.004693628238924941
20161029,-0.004460496076056142,-0.00902170571636074,-0.009501120137459518,0.00441108273903601,-0.0010325245224573898,-0.0026314361673267506,-0.004771089229519854,-0.004693628238924941
20161030,-0.004460496076056142,-0.00902170571636074,-0.009501120137459518,0.00441108273903601,-0.0010325245224573898,-0.0026314361673267506,-0.004771089229519854,-0.004693628238924941
20161031,-0.00612111424588091,-0.01367491522746378,-0.014836831064377942,-0.0013048088232499033,-0.0008335069806210127,-0.00245124642715,-0.004719875821240338,-0.004753931497212149
20161101,-0.0035798571120725375,-0.012917108535450472,-0.015135522538594182,-0.0018663447628602947,-0.0005619148608354552,-0.0023183488832343446,-0.0046678992046670365,-0.004810122012851026
20161102,-0.014281667015213939,-0.025131610885097744,-0.028967828620004243,-0.01599804679131911,0.00013596809282079292,-0.0016106702378905213,-0.004008729084687301,-0.004243558045744611
20161103,-0.007875754537591595,-0.02077168249741268,-0.026453838186423884,-0.013596545379450986,0.0009970541581689751,-0.0006153679085635355,-0.0030010329451576334,-0.003318211354720768
20161104,-0.0050439913031548045,-0.019914030602785515,-0.027041534963810676,-0.014500126402783198,0.0005256146519614369,-0.0007670394765125765,-0.003151877771248368,-0.0035691037679973503
20161105,-0.0050439913031548045,-0.019914030602785515,-0.027041534963810676,-0.014500126402783198,0.0005256146519614369,-0.0007670394765125765,-0.003151877771248368,-0.0035691037679973503
20161106,-0.0050439913031548045,-0.019914030602785515,-0.027041534963810676,-0.014500126402783198,0.0005256146519614369,-0.0007670394765125765,-0.003151877771248368,-0.0035691037679973503
20161107,0.003836264891571517,-0.010770920422990549,-0.019134122593716718,-0.006889292004206404,0.000235573394703259,-0.0007377134503717686,-0.0031289083135048745,-0.003636875077797308
20161108,0.007156852788999801,-0.007196825159507814,-0.015960793413053787,-0.004152098588982023,0.00019927897244520487,-0.0004548735971902085,-0.002805606396301008,-0.0033910007795878716
20161109,-0.013426484742483868,-0.02768185486244168,-0.03738455343898506,-0.026481836642467282,0.0007696835242450017,0.0004548756560054379,-0.0018010993253968488,-0.0024779349464042477
20161110,0.006942899736462671,-0.005410013188823171,-0.015276117426647917,-0.004689047602336349,-0.0014855879848542086,-0.0019579659789263903,-0.00428318717302123,-0.005066955798680217
20161111,-0.0024350317326210513,-0.013497562256318152,-0.023682275868966984,-0.01387344243880606,-0.0020392441201794176,-0.002796173657100831,-0.005203910160273217,-0.00612428185235836
